combo_id,algo,LAMBDA,R_PICK_ALPHA,GAMMA_PACK,RIDE_TTL_MIN,MAX_VISIBLE_RIDES,SWITCH_GRACE_STEPS,RT,reward,rate,terminal_time,avg_finish_time,finish_rate,accepted,time_rides,time_delivery
68,HEUR,5,0.3,0.83,5,5,6,6.0,579.2465698242188,0.5701734066009522,984.5,984.5,1.0,14.6,456.3,528.2
68,HEUR_VOR,5,0.3,0.83,5,5,6,6.0,279.16981811523436,0.4939990878105164,560.9,560.9,1.0,6.0,169.5,391.4
68,FOUR_ZONE,5,0.3,0.83,5,5,6,6.0,105.2,0.30346051279269637,350.5,350.5,1.0,0.0,0.0,350.5
68,PURE,5,0.3,0.83,5,5,6,6.0,105.2,0.30346051279269637,350.5,350.5,1.0,0.0,0.0,350.5
68,PURE_OR,5,0.3,0.83,5,5,6,6.0,105.2,0.3224321005110184,325.4,325.4,1.0,0.0,0.0,325.4
69,DRL,5,0.3,1.0,5,5,6,5.5,1976.510400390625,0.7494187355041504,2609.1,2609.1,1.0,66.6,1958.5,650.6
69,HEUR,5,0.3,1.0,5,5,6,5.5,749.0137268066406,0.5864340305328369,1229.8,1229.8,1.0,21.8,657.4,572.4
69,HEUR_VOR,5,0.3,1.0,5,5,6,5.5,348.9249786376953,0.5252701580524445,657.7,657.7,1.0,7.4,232.3,425.4
69,FOUR_ZONE,5,0.3,1.0,5,5,6,5.5,126.4,0.3020488391073032,417.6,417.6,1.0,0.0,0.0,417.6
69,PURE,5,0.3,1.0,5,5,6,5.5,126.4,0.3020488391073032,417.6,417.6,1.0,0.0,0.0,417.6
69,PURE_OR,5,0.3,1.0,5,5,6,5.5,126.4,0.35386944388984054,356.2,356.2,1.0,0.0,0.0,356.2
70,DRL,5,0.3,1.0,5,5,6,6.0,1934.6765869140625,0.802959394454956,2387.6,2387.6,1.0,61.2,1756.9,630.7
70,HEUR,5,0.3,1.0,5,5,6,6.0,805.6098449707031,0.6294820249080658,1229.8,1229.8,1.0,21.8,657.4,572.4
70,HEUR_VOR,5,0.3,1.0,5,5,6,6.0,369.1561706542969,0.5554525971412658,657.7,657.7,1.0,7.4,232.3,425.4
70,FOUR_ZONE,5,0.3,1.0,5,5,6,6.0,126.4,0.3020488391073032,417.6,417.6,1.0,0.0,0.0,417.6
70,PURE,5,0.3,1.0,5,5,6,6.0,126.4,0.3020488391073032,417.6,417.6,1.0,0.0,0.0,417.6
70,PURE_OR,5,0.3,1.0,5,5,6,6.0,126.4,0.35386944388984054,356.2,356.2,1.0,0.0,0.0,356.2
71,DRL,5,0.4,0.33,5,5,6,5.5,1340.6983764648437,0.7127251625061035,1859.7,1859.7,1.0,48.2,1375.4,484.3
71,HEUR,5,0.4,0.33,5,5,6,5.5,223.07728271484376,0.43016143441200255,493.1,493.1,1.0,6.8,191.8,301.3
71,HEUR_VOR,5,0.4,0.33,5,5,6,5.5,124.99546356201172,0.3669432997703552,335.4,335.4,1.0,3.0,87.6,247.8
71,FOUR_ZONE,5,0.4,0.33,5,5,6,5.5,43.2,0.18373827772345533,233.8,233.8,1.0,0.0,0.0,233.8
71,PURE,5,0.4,0.33,5,5,6,5.5,43.2,0.18373827772345533,233.8,233.8,1.0,0.0,0.0,233.8
71,PURE_OR,5,0.4,0.33,5,5,6,5.5,43.2,0.20333110843981053,210.6,210.6,1.0,0.0,0.0,210.6
72,DRL,5,0.4,0.33,5,5,6,6.0,1325.0640014648438,0.7856480598449707,1681.6,1681.6,1.0,43.0,1246.3,435.3
72,HEUR,5,0.4,0.33,5,5,6,6.0,239.4308822631836,0.4609247803688049,493.1,493.1,1.0,6.8,191.8,301.3
72,HEUR_VOR,5,0.4,0.33,5,5,6,6.0,132.43148651123047,0.3884123384952545,335.4,335.4,1.0,3.0,87.6,247.8
72,FOUR_ZONE,5,0.4,0.33,5,5,6,6.0,43.2,0.18373827772345533,233.8,233.8,1.0,0.0,0.0,233.8
72,PURE,5,0.4,0.33,5,5,6,6.0,43.2,0.18373827772345533,233.8,233.8,1.0,0.0,0.0,233.8
72,PURE_OR,5,0.4,0.33,5,5,6,6.0,43.2,0.20333110843981053,210.6,210.6,1.0,0.0,0.0,210.6
73,DRL,5,0.4,0.5,5,5,6,5.5,1287.88544921875,0.7338192939758301,1748.6,1748.6,1.0,43.2,1293.8,454.8
73,HEUR,5,0.4,0.5,5,5,6,5.5,342.75982055664065,0.5194007813930511,641.1,641.1,1.0,8.8,290.8,350.3
73,HEUR_VOR,5,0.4,0.5,5,5,6,5.5,156.31230926513672,0.39731127619743345,377.6,377.6,1.0,3.6,99.5,278.1
73,FOUR_ZONE,5,0.4,0.5,5,5,6,5.5,64.4,0.2272855885843997,281.5,281.5,1.0,0.0,0.0,281.5
73,PURE,5,0.4,0.5,5,5,6,5.5,64.4,0.2272855885843997,281.5,281.5,1.0,0.0,0.0,281.5
73,PURE_OR,5,0.4,0.5,5,5,6,5.5,64.4,0.26304952761870226,243.8,243.8,1.0,0.0,0.0,243.8
74,DRL,5,0.4,0.5,5,5,6,6.0,1538.4751708984375,0.8004895210266113,1920.0,1920.0,1.0,47.6,1428.1,491.9
74,HEUR,5,0.4,0.5,5,5,6,6.0,368.0685974121094,0.5568510115146637,641.1,641.1,1.0,8.8,290.8,350.3
74,HEUR_VOR,5,0.4,0.5,5,5,6,6.0,164.66806640625,0.4176475822925568,377.6,377.6,1.0,3.6,99.5,278.1
74,FOUR_ZONE,5,0.4,0.5,5,5,6,6.0,64.4,0.2272855885843997,281.5,281.5,1.0,0.0,0.0,281.5
74,PURE,5,0.4,0.5,5,5,6,6.0,64.4,0.2272855885843997,281.5,281.5,1.0,0.0,0.0,281.5
74,PURE_OR,5,0.4,0.5,5,5,6,6.0,64.4,0.26304952761870226,243.8,243.8,1.0,0.0,0.0,243.8
75,DRL,5,0.4,0.67,5,5,6,5.5,1463.660009765625,0.7358918190002441,1982.5,1982.5,1.0,52.2,1465.4,517.1
75,HEUR,5,0.4,0.67,5,5,6,5.5,475.47190551757814,0.5716507256031036,812.2,812.2,1.0,13.6,407.1,405.1
75,HEUR_VOR,5,0.4,0.67,5,5,6,5.5,284.0551239013672,0.5102829098701477,537.6,537.6,1.0,6.2,205.7,331.9
75,FOUR_ZONE,5,0.4,0.67,5,5,6,5.5,85.6,0.2594351070775064,332.4,332.4,1.0,0.0,0.0,332.4
75,PURE,5,0.4,0.67,5,5,6,5.5,85.6,0.2594351070775064,332.4,332.4,1.0,0.0,0.0,332.4
75,PURE_OR,5,0.4,0.67,5,5,6,5.5,85.6,0.29997994545188855,283.8,283.8,1.0,0.0,0.0,283.8
76,DRL,5,0.4,0.67,5,5,6,6.0,1749.7510986328125,0.8185192942619324,2123.6,2123.6,1.0,55.6,1615.4,508.2
76,HEUR,5,0.4,0.67,5,5,6,6.0,510.917822265625,0.6136988997459412,812.2,812.2,1.0,13.6,407.1,405.1
76,HEUR_VOR,5,0.4,0.67,5,5,6,6.0,302.098095703125,0.5414881050586701,537.6,537.6,1.0,6.2,205.7,331.9
76,FOUR_ZONE,5,0.4,0.67,5,5,6,6.0,85.6,0.2594351070775064,332.4,332.4,1.0,0.0,0.0,332.4
76,PURE,5,0.4,0.67,5,5,6,6.0,85.6,0.2594351070775064,332.4,332.4,1.0,0.0,0.0,332.4
76,PURE_OR,5,0.4,0.67,5,5,6,6.0,85.6,0.29997994545188855,283.8,283.8,1.0,0.0,0.0,283.8
77,DRL,5,0.4,0.83,5,5,6,5.5,1374.6084228515624,0.7434097409248352,1847.3,1847.3,1.0,44.2,1342.2,505.1
77,HEUR,5,0.4,0.83,5,5,6,5.5,539.7413269042969,0.5323349475860596,984.5,984.5,1.0,14.6,456.3,528.2
77,HEUR_VOR,5,0.4,0.83,5,5,6,5.5,264.67177734375,0.46862438321113586,560.9,560.9,1.0,6.0,169.5,391.4
77,FOUR_ZONE,5,0.4,0.83,5,5,6,5.5,105.2,0.30346051279269637,350.5,350.5,1.0,0.0,0.0,350.5
77,PURE,5,0.4,0.83,5,5,6,5.5,105.2,0.30346051279269637,350.5,350.5,1.0,0.0,0.0,350.5
77,PURE_OR,5,0.4,0.83,5,5,6,5.5,105.2,0.3224321005110184,325.4,325.4,1.0,0.0,0.0,325.4
78,DRL,5,0.4,0.83,5,5,6,6.0,1665.374169921875,0.7995430588722229,2076.8,2076.8,1.0,50.0,1510.9,565.9
78,HEUR,5,0.4,0.83,5,5,6,6.0,579.2465698242188,0.5701734066009522,984.5,984.5,1.0,14.6,456.3,528.2
78,HEUR_VOR,5,0.4,0.83,5,5,6,6.0,279.16981811523436,0.4939990878105164,560.9,560.9,1.0,6.0,169.5,391.4
78,FOUR_ZONE,5,0.4,0.83,5,5,6,6.0,105.2,0.30346051279269637,350.5,350.5,1.0,0.0,0.0,350.5
78,PURE,5,0.4,0.83,5,5,6,6.0,105.2,0.30346051279269637,350.5,350.5,1.0,0.0,0.0,350.5
78,PURE_OR,5,0.4,0.83,5,5,6,6.0,105.2,0.3224321005110184,325.4,325.4,1.0,0.0,0.0,325.4
79,DRL,5,0.4,1.0,5,5,6,5.5,1976.510400390625,0.7494187355041504,2609.1,2609.1,1.0,66.6,1958.5,650.6
79,HEUR,5,0.4,1.0,5,5,6,5.5,749.0137268066406,0.5864340305328369,1229.8,1229.8,1.0,21.8,657.4,572.4
79,HEUR_VOR,5,0.4,1.0,5,5,6,5.5,348.9249786376953,0.5252701580524445,657.7,657.7,1.0,7.4,232.3,425.4
79,FOUR_ZONE,5,0.4,1.0,5,5,6,5.5,126.4,0.3020488391073032,417.6,417.6,1.0,0.0,0.0,417.6
79,PURE,5,0.4,1.0,5,5,6,5.5,126.4,0.3020488391073032,417.6,417.6,1.0,0.0,0.0,417.6
79,PURE_OR,5,0.4,1.0,5,5,6,5.5,126.4,0.35386944388984054,356.2,356.2,1.0,0.0,0.0,356.2
80,DRL,5,0.4,1.0,5,5,6,6.0,2144.7373291015624,0.8129887342453003,2609.1,2609.1,1.0,66.6,1958.5,650.6
80,HEUR,5,0.4,1.0,5,5,6,6.0,805.6098449707031,0.6294820249080658,1229.8,1229.8,1.0,21.8,657.4,572.4
80,HEUR_VOR,5,0.4,1.0,5,5,6,6.0,369.1561706542969,0.5554525971412658,657.7,657.7,1.0,7.4,232.3,425.4
80,FOUR_ZONE,5,0.4,1.0,5,5,6,6.0,126.4,0.3020488391073032,417.6,417.6,1.0,0.0,0.0,417.6
80,PURE,5,0.4,1.0,5,5,6,6.0,126.4,0.3020488391073032,417.6,417.6,1.0,0.0,0.0,417.6
80,PURE_OR,5,0.4,1.0,5,5,6,6.0,126.4,0.35386944388984054,356.2,356.2,1.0,0.0,0.0,356.2
81,DRL,10,0.1,0.33,5,5,6,5.5,844.6008666992187,0.7084744811058045,1184.6,1184.6,1.0,27.8,808.9,375.7
81,HEUR,10,0.1,0.33,5,5,6,5.5,138.01143341064454,0.3792376697063446,364.1,364.1,1.0,3.4,95.7,268.4
81,HEUR_VOR,10,0.1,0.33,5,5,6,5.5,85.6171371459961,0.29491490794062125,284.6,284.6,1.0,1.6,42.7,241.9
81,FOUR_ZONE,10,0.1,0.33,5,5,6,5.5,43.2,0.18373827772345533,233.8,233.8,1.0,0.0,0.0,233.8
81,PURE,10,0.1,0.33,5,5,6,5.5,43.2,0.18373827772345533,233.8,233.8,1.0,0.0,0.0,233.8
81,PURE_OR,10,0.1,0.33,5,5,6,5.5,43.2,0.20333110843981053,210.6,210.6,1.0,0.0,0.0,210.6
82,DRL,10,0.1,0.33,5,5,6,6.0,928.4162353515625,0.7677687644958496,1199.3,1199.3,1.0,28.6,819.1,380.2
82,HEUR,10,0.1,0.33,5,5,6,6.0,146.63075408935546,0.40290407538414,364.1,364.1,1.0,3.4,95.7,268.4
82,HEUR_VOR,10,0.1,0.33,5,5,6,6.0,89.4732681274414,0.3079590774857949,284.6,284.6,1.0,1.6,42.7,241.9
82,FOUR_ZONE,10,0.1,0.33,5,5,6,6.0,43.2,0.18373827772345533,233.8,233.8,1.0,0.0,0.0,233.8
82,PURE,10,0.1,0.33,5,5,6,6.0,43.2,0.18373827772345533,233.8,233.8,1.0,0.0,0.0,233.8
82,PURE_OR,10,0.1,0.33,5,5,6,6.0,43.2,0.20333110843981053,210.6,210.6,1.0,0.0,0.0,210.6
83,DRL,10,0.1,0.5,5,5,6,5.5,1064.429833984375,0.73037109375,1458.4,1458.4,1.0,37.6,1014.2,444.2
83,HEUR,10,0.1,0.5,5,5,6,5.5,292.7013595581055,0.45463533997535704,582.3,582.3,1.0,8.2,230.4,351.9
83,HEUR_VOR,10,0.1,0.5,5,5,6,5.5,157.31983795166016,0.399066287279129,382.7,382.7,1.0,3.2,94.0,288.7
83,FOUR_ZONE,10,0.1,0.5,5,5,6,5.5,64.4,0.2272855885843997,281.5,281.5,1.0,0.0,0.0,281.5
83,PURE,10,0.1,0.5,5,5,6,5.5,64.4,0.2272855885843997,281.5,281.5,1.0,0.0,0.0,281.5
83,PURE_OR,10,0.1,0.5,5,5,6,5.5,64.4,0.26304952761870226,243.8,243.8,1.0,0.0,0.0,243.8
84,DRL,10,0.1,0.5,5,5,6,6.0,1193.114013671875,0.7910559058189393,1510.4,1510.4,1.0,38.6,1048.7,461.7
84,HEUR,10,0.1,0.5,5,5,6,6.0,313.4586326599121,0.4852656900882721,582.3,582.3,1.0,8.2,230.4,351.9
84,HEUR_VOR,10,0.1,0.5,5,5,6,6.0,165.7671989440918,0.41991080045700074,382.7,382.7,1.0,3.2,94.0,288.7
84,FOUR_ZONE,10,0.1,0.5,5,5,6,6.0,64.4,0.2272855885843997,281.5,281.5,1.0,0.0,0.0,281.5
84,PURE,10,0.1,0.5,5,5,6,6.0,64.4,0.2272855885843997,281.5,281.5,1.0,0.0,0.0,281.5
84,PURE_OR,10,0.1,0.5,5,5,6,6.0,64.4,0.26304952761870226,243.8,243.8,1.0,0.0,0.0,243.8
85,DRL,10,0.1,0.67,5,5,6,5.5,1256.7520874023437,0.7387835383415222,1702.0,1702.0,1.0,40.6,1182.4,519.6
85,HEUR,10,0.1,0.67,5,5,6,5.5,324.4674560546875,0.4844996750354767,641.6,641.6,1.0,8.2,241.3,400.3
85,HEUR_VOR,10,0.1,0.67,5,5,6,5.5,210.16033325195312,0.4431990385055542,469.5,469.5,1.0,4.2,125.4,344.1
85,FOUR_ZONE,10,0.1,0.67,5,5,6,5.5,85.6,0.2594351070775064,332.4,332.4,1.0,0.0,0.0,332.4
85,PURE,10,0.1,0.67,5,5,6,5.5,85.6,0.2594351070775064,332.4,332.4,1.0,0.0,0.0,332.4
85,PURE_OR,10,0.1,0.67,5,5,6,5.5,85.6,0.29997994545188855,283.8,283.8,1.0,0.0,0.0,283.8
86,DRL,10,0.1,0.67,5,5,6,6.0,1363.1990966796875,0.8012762427330017,1702.0,1702.0,1.0,40.6,1182.4,519.6
86,HEUR,10,0.1,0.67,5,5,6,6.0,346.185693359375,0.5154925167560578,641.6,641.6,1.0,8.2,241.3,400.3
86,HEUR_VOR,10,0.1,0.67,5,5,6,6.0,221.4841339111328,0.4667782783508301,469.5,469.5,1.0,4.2,125.4,344.1
86,FOUR_ZONE,10,0.1,0.67,5,5,6,6.0,85.6,0.2594351070775064,332.4,332.4,1.0,0.0,0.0,332.4
86,PURE,10,0.1,0.67,5,5,6,6.0,85.6,0.2594351070775064,332.4,332.4,1.0,0.0,0.0,332.4
86,PURE_OR,10,0.1,0.67,5,5,6,6.0,85.6,0.29997994545188855,283.8,283.8,1.0,0.0,0.0,283.8
87,DRL,10,0.1,0.83,5,5,6,5.5,1389.1658203125,0.7570104122161865,1832.0,1832.0,1.0,45.0,1299.0,533.0
87,HEUR,10,0.1,0.83,5,5,6,5.5,411.9860565185547,0.5384517788887024,748.0,748.0,1.0,10.8,310.1,437.9
87,HEUR_VOR,10,0.1,0.83,5,5,6,5.5,211.42716369628906,0.4315810024738312,488.9,488.9,1.0,4.0,108.0,380.9
87,FOUR_ZONE,10,0.1,0.83,5,5,6,5.5,113.46148681640625,0.31520291282217044,362.2,362.2,1.0,0.2,8.3,353.9
87,PURE,10,0.1,0.83,5,5,6,5.5,105.2,0.30346051279269637,350.5,350.5,1.0,0.0,0.0,350.5
87,PURE_OR,10,0.1,0.83,5,5,6,5.5,105.2,0.3224321005110184,325.4,325.4,1.0,0.0,0.0,325.4
88,DRL,10,0.1,0.83,5,5,6,6.0,1605.4846435546874,0.818372905254364,1956.2,1956.2,1.0,48.2,1392.4,563.8
88,HEUR,10,0.1,0.83,5,5,6,6.0,439.8787506103516,0.573995041847229,748.0,748.0,1.0,10.8,310.1,437.9
88,HEUR_VOR,10,0.1,0.83,5,5,6,6.0,221.08425903320312,0.4512090504169464,488.9,488.9,1.0,4.0,108.0,380.9
88,FOUR_ZONE,10,0.1,0.83,5,5,6,6.0,114.21253051757813,0.3172833712248041,362.2,362.2,1.0,0.2,8.3,353.9
88,PURE,10,0.1,0.83,5,5,6,6.0,105.2,0.30346051279269637,350.5,350.5,1.0,0.0,0.0,350.5
88,PURE_OR,10,0.1,0.83,5,5,6,6.0,105.2,0.3224321005110184,325.4,325.4,1.0,0.0,0.0,325.4
89,DRL,10,0.1,1.0,5,5,6,5.5,1519.438232421875,0.754705286026001,2002.1,2002.1,1.0,51.2,1412.0,590.1
89,HEUR,10,0.1,1.0,5,5,6,5.5,572.9872863769531,0.5902657032012939,960.5,960.5,1.0,14.8,448.3,512.2
89,HEUR_VOR,10,0.1,1.0,5,5,6,5.5,313.74072265625,0.4886544764041901,617.1,617.1,1.0,6.0,188.5,428.6
89,FOUR_ZONE,10,0.1,1.0,5,5,6,5.5,126.4,0.3020488391073032,417.6,417.6,1.0,0.0,0.0,417.6
89,PURE,10,0.1,1.0,5,5,6,5.5,126.4,0.3020488391073032,417.6,417.6,1.0,0.0,0.0,417.6
89,PURE_OR,10,0.1,1.0,5,5,6,5.5,126.4,0.35386944388984054,356.2,356.2,1.0,0.0,0.0,356.2
90,DRL,10,0.1,1.0,5,5,6,6.0,1646.06806640625,0.8174136996269226,2002.1,2002.1,1.0,51.2,1412.0,590.1
90,HEUR,10,0.1,1.0,5,5,6,6.0,613.5897033691406,0.6314965605735778,960.5,960.5,1.0,14.8,448.3,512.2
90,HEUR_VOR,10,0.1,1.0,5,5,6,6.0,330.77373962402345,0.5135940611362457,617.1,617.1,1.0,6.0,188.5,428.6
90,FOUR_ZONE,10,0.1,1.0,5,5,6,6.0,126.4,0.3020488391073032,417.6,417.6,1.0,0.0,0.0,417.6
90,PURE,10,0.1,1.0,5,5,6,6.0,126.4,0.3020488391073032,417.6,417.6,1.0,0.0,0.0,417.6
90,PURE_OR,10,0.1,1.0,5,5,6,6.0,126.4,0.35386944388984054,356.2,356.2,1.0,0.0,0.0,356.2
91,DRL,10,0.2,0.33,5,5,6,5.5,2613.68818359375,0.822268795967102,3174.5,3174.5,1.0,95.0,2707.6,466.9
91,HEUR,10,0.2,0.33,5,5,6,5.5,349.87162628173826,0.5247899413108825,635.3,635.3,1.0,10.0,317.9,317.4
91,HEUR_VOR,10,0.2,0.33,5,5,6,5.5,143.81592407226563,0.40615280270576476,349.7,349.7,1.0,3.8,106.2,243.5
91,FOUR_ZONE,10,0.2,0.33,5,5,6,5.5,43.2,0.18373827772345533,233.8,233.8,1.0,0.0,0.0,233.8
91,PURE,10,0.2,0.33,5,5,6,5.5,43.2,0.18373827772345533,233.8,233.8,1.0,0.0,0.0,233.8
91,PURE_OR,10,0.2,0.33,5,5,6,5.5,43.2,0.20333110843981053,210.6,210.6,1.0,0.0,0.0,210.6
92,DRL,10,0.2,0.33,5,5,6,6.0,2785.4175537109377,0.8953299880027771,3088.6,3088.6,1.0,89.4,2635.0,453.6
92,HEUR,10,0.2,0.33,5,5,6,6.0,377.753125,0.5655569076538086,635.3,635.3,1.0,10.0,317.9,317.4
92,HEUR_VOR,10,0.2,0.33,5,5,6,6.0,152.96296081542968,0.4317782521247864,349.7,349.7,1.0,3.8,106.2,243.5
92,FOUR_ZONE,10,0.2,0.33,5,5,6,6.0,43.2,0.18373827772345533,233.8,233.8,1.0,0.0,0.0,233.8
92,PURE,10,0.2,0.33,5,5,6,6.0,43.2,0.18373827772345533,233.8,233.8,1.0,0.0,0.0,233.8
92,PURE_OR,10,0.2,0.33,5,5,6,6.0,43.2,0.20333110843981053,210.6,210.6,1.0,0.0,0.0,210.6
93,DRL,10,0.2,0.5,5,5,6,5.5,3293.3258544921873,0.8212051749229431,3975.0,2785.0,0.6,114.4,3383.4,591.6
93,HEUR,10,0.2,0.5,5,5,6,5.5,634.5857482910156,0.6063605427742005,1042.4,1042.4,1.0,20.2,598.3,444.1
93,HEUR_VOR,10,0.2,0.5,5,5,6,5.5,270.0973495483398,0.5007293343544006,509.1,509.1,1.0,7.6,216.8,292.3
93,FOUR_ZONE,10,0.2,0.5,5,5,6,5.5,64.4,0.2272855885843997,281.5,281.5,1.0,0.0,0.0,281.5
93,PURE,10,0.2,0.5,5,5,6,5.5,64.4,0.2272855885843997,281.5,281.5,1.0,0.0,0.0,281.5
93,PURE_OR,10,0.2,0.5,5,5,6,5.5,64.4,0.26304952761870226,243.8,243.8,1.0,0.0,0.0,243.8
94,DRL,10,0.2,0.5,5,5,6,6.0,3840.156640625,0.9119112730026245,4212.5,3825.625,0.8,120.4,3615.1,597.4
94,HEUR,10,0.2,0.5,5,5,6,6.0,686.4247802734375,0.6557621598243714,1042.4,1042.4,1.0,20.2,598.3,444.1
94,HEUR_VOR,10,0.2,0.5,5,5,6,6.0,288.7984252929688,0.5343004047870636,509.1,509.1,1.0,7.6,216.8,292.3
94,FOUR_ZONE,10,0.2,0.5,5,5,6,6.0,64.4,0.2272855885843997,281.5,281.5,1.0,0.0,0.0,281.5
94,PURE,10,0.2,0.5,5,5,6,6.0,64.4,0.2272855885843997,281.5,281.5,1.0,0.0,0.0,281.5
94,PURE_OR,10,0.2,0.5,5,5,6,6.0,64.4,0.26304952761870226,243.8,243.8,1.0,0.0,0.0,243.8
95,DRL,10,0.2,0.67,5,5,6,5.5,3279.99248046875,0.8272616624832153,3938.8,3483.5,0.8,116.8,3357.9,580.9
95,HEUR,10,0.2,0.67,5,5,6,5.5,810.5286254882812,0.6269389986991882,1291.7,1291.7,1.0,25.4,759.6,532.1
95,HEUR_VOR,10,0.2,0.67,5,5,6,5.5,381.7514312744141,0.556448233127594,678.9,678.9,1.0,9.8,308.3,370.6
95,FOUR_ZONE,10,0.2,0.67,5,5,6,5.5,85.6,0.2594351070775064,332.4,332.4,1.0,0.0,0.0,332.4
95,PURE,10,0.2,0.67,5,5,6,5.5,85.6,0.2594351070775064,332.4,332.4,1.0,0.0,0.0,332.4
95,PURE_OR,10,0.2,0.67,5,5,6,5.5,85.6,0.29997994545188855,283.8,283.8,1.0,0.0,0.0,283.8
96,DRL,10,0.2,0.67,5,5,6,6.0,3618.9979248046875,0.8934036254882812,4036.1,4036.1,1.0,119.0,3406.0,630.1
96,HEUR,10,0.2,0.67,5,5,6,6.0,876.430126953125,0.6779232025146484,1291.7,1291.7,1.0,25.4,759.6,532.1
96,HEUR_VOR,10,0.2,0.67,5,5,6,6.0,408.6776092529297,0.5954121887683869,678.9,678.9,1.0,9.8,308.3,370.6
96,FOUR_ZONE,10,0.2,0.67,5,5,6,6.0,85.6,0.2594351070775064,332.4,332.4,1.0,0.0,0.0,332.4
96,PURE,10,0.2,0.67,5,5,6,6.0,85.6,0.2594351070775064,332.4,332.4,1.0,0.0,0.0,332.4
96,PURE_OR,10,0.2,0.67,5,5,6,6.0,85.6,0.29997994545188855,283.8,283.8,1.0,0.0,0.0,283.8
97,DRL,10,0.2,0.83,5,5,6,5.5,4153.614208984375,0.8301098227500916,4998.0,4490.0,0.6,141.4,4237.7,760.3
97,HEUR,10,0.2,0.83,5,5,6,5.5,898.709228515625,0.6213779807090759,1436.9,1436.9,1.0,27.0,827.8,609.1
97,HEUR_VOR,10,0.2,0.83,5,5,6,5.5,445.23414306640626,0.5952455043792725,742.3,742.3,1.0,11.8,353.6,388.7
97,FOUR_ZONE,10,0.2,0.83,5,5,6,5.5,113.46148681640625,0.31520291282217044,362.2,362.2,1.0,0.2,8.3,353.9
97,PURE,10,0.2,0.83,5,5,6,5.5,105.2,0.30346051279269637,350.5,350.5,1.0,0.0,0.0,350.5
97,PURE_OR,10,0.2,0.83,5,5,6,5.5,105.2,0.3224321005110184,325.4,325.4,1.0,0.0,0.0,325.4
98,DRL,10,0.2,0.83,5,5,6,6.0,4129.320458984375,0.9052891135215759,4547.9,4244.875,0.8,128.8,3853.6,694.3
98,HEUR,10,0.2,0.83,5,5,6,6.0,970.8380004882813,0.6709816694259644,1436.9,1436.9,1.0,27.0,827.8,609.1
98,HEUR_VOR,10,0.2,0.83,5,5,6,6.0,476.1502319335938,0.6363052368164063,742.3,742.3,1.0,11.8,353.6,388.7
98,FOUR_ZONE,10,0.2,0.83,5,5,6,6.0,114.21253051757813,0.3172833712248041,362.2,362.2,1.0,0.2,8.3,353.9
98,PURE,10,0.2,0.83,5,5,6,6.0,105.2,0.30346051279269637,350.5,350.5,1.0,0.0,0.0,350.5
98,PURE_OR,10,0.2,0.83,5,5,6,6.0,105.2,0.3224321005110184,325.4,325.4,1.0,0.0,0.0,325.4
99,DRL,10,0.2,1.0,5,5,6,5.5,4295.650390625,0.8484500527381897,5063.5,4599.166666666667,0.6,145.2,4361.9,701.6
99,HEUR,10,0.2,1.0,5,5,6,5.5,1271.7454345703125,0.6861570715904236,1855.9,1855.9,1.0,39.6,1193.5,662.4
99,HEUR_VOR,10,0.2,1.0,5,5,6,5.5,516.6517272949219,0.6060182452201843,835.6,835.6,1.0,14.0,409.0,426.6
99,FOUR_ZONE,10,0.2,1.0,5,5,6,5.5,126.4,0.3020488391073032,417.6,417.6,1.0,0.0,0.0,417.6
99,PURE,10,0.2,1.0,5,5,6,5.5,126.4,0.3020488391073032,417.6,417.6,1.0,0.0,0.0,417.6
99,PURE_OR,10,0.2,1.0,5,5,6,5.5,126.4,0.35386944388984054,356.2,356.2,1.0,0.0,0.0,356.2
100,DRL,10,0.2,1.0,5,5,6,6.0,4655.425244140625,0.9251558184623718,5030.0,4543.333333333333,0.6,142.0,4328.7,701.3
100,HEUR,10,0.2,1.0,5,5,6,6.0,1375.846923828125,0.742343294620514,1855.9,1855.9,1.0,39.6,1193.5,662.4
100,HEUR_VOR,10,0.2,1.0,5,5,6,6.0,552.1319091796875,0.6464288234710693,835.6,835.6,1.0,14.0,409.0,426.6
100,FOUR_ZONE,10,0.2,1.0,5,5,6,6.0,126.4,0.3020488391073032,417.6,417.6,1.0,0.0,0.0,417.6
100,PURE,10,0.2,1.0,5,5,6,6.0,126.4,0.3020488391073032,417.6,417.6,1.0,0.0,0.0,417.6
100,PURE_OR,10,0.2,1.0,5,5,6,6.0,126.4,0.35386944388984054,356.2,356.2,1.0,0.0,0.0,356.2
101,DRL,10,0.3,0.33,5,5,6,5.5,4152.6810546875,0.8424962759017944,4928.4,3681.0,0.4,147.6,4310.8,617.6
101,HEUR,10,0.3,0.33,5,5,6,5.5,330.02576751708983,0.49441300630569457,621.7,621.7,1.0,10.0,299.8,321.9
101,HEUR_VOR,10,0.3,0.33,5,5,6,5.5,175.1867919921875,0.4496281027793884,380.3,380.3,1.0,4.8,139.5,240.8
101,FOUR_ZONE,10,0.3,0.33,5,5,6,5.5,43.2,0.18373827772345533,233.8,233.8,1.0,0.0,0.0,233.8
101,PURE,10,0.3,0.33,5,5,6,5.5,43.2,0.18373827772345533,233.8,233.8,1.0,0.0,0.0,233.8
101,PURE_OR,10,0.3,0.33,5,5,6,5.5,43.2,0.20333110843981053,210.6,210.6,1.0,0.0,0.0,210.6
