update,kind,reward,rate,terminal_time_min,steps,episodes,step_avg_reward,step_avg_rate,combo_id,LAMBDA,R_PICK_ALPHA,GAMMA_PACK,RIDE_TTL_MIN,MAX_VISIBLE_RIDES,SWITCH_GRACE_STEPS,RT
45,eval,962.9708740234375,2.82164306640625,340.9,nan,1,nan,nan,2,2,0.1,0.33,5,5,6,6.0,eval
46,train,134.87887700398764,0.3592199150904007,338.2916666666667,676.5833333333334,12,0.19935202598571777,0.39870405197143555,2,2,0.1,0.33,5,5,6,6.0
47,train,114.969826,0.3476696,312.4166666666667,624.8333333333334,12,0.19389694929122925,0.3877938985824585,2,2,0.1,0.33,5,5,6,6.0
48,train,96.36230494181315,0.33506566577566516,267.93333333333334,535.8666666666667,15,0.180001899600029,0.360003799200058,2,2,0.1,0.33,5,5,6,6.0
49,train,123.17531840006511,0.35339416968934323,324.0416666666667,648.0833333333334,12,0.19151586294174194,0.3830317258834839,2,2,0.1,0.33,5,5,6,6.0
50,train,95.13691411699567,0.34274194849685374,268.7857142857143,537.5714285714286,14,0.181863471865654,0.363726943731308,2,2,0.1,0.33,5,5,6,6.0
50,eval,962.9708740234375,2.82164306640625,340.9,nan,1,nan,nan,2,2,0.1,0.33,5,5,6,6.0,eval
1,train,150.4930763244629,0.3821543201749578,384.8,769.6,10,0.19771578907966614,0.3954315781593323,3,2,0.1,0.5,5,5,6,5.5
2,train,132.69645898992366,0.34397799076697966,360.95454545454544,721.9090909090909,11,0.18159916996955872,0.36319833993911743,3,2,0.1,0.5,5,5,6,5.5
3,train,113.45013109842937,0.32491943697226033,334.6666666666667,669.3333333333334,12,0.171138733625412,0.342277467250824,3,2,0.1,0.5,5,5,6,5.5
4,train,114.91745821634929,0.3312924812882831,340.8333333333333,681.6666666666666,12,0.16882435977458954,0.3376487195491791,3,2,0.1,0.5,5,5,6,5.5
5,train,122.65824196555398,0.3519787523535777,344.8636363636364,689.7272727272727,11,0.17781893908977509,0.35563787817955017,3,2,0.1,0.5,5,5,6,5.5
5,eval,1118.1920043945313,2.956784828834465,366.8,nan,1,nan,nan,3,2,0.1,0.5,5,5,6,5.5,eval
6,train,129.2851652665572,0.3438860568452009,365.45454545454544,730.9090909090909,11,0.17809385061264038,0.35618770122528076,3,2,0.1,0.5,5,5,6,5.5
7,train,108.67707963423295,0.3088207524627327,344.45454545454544,688.9090909090909,11,0.15806470811367035,0.3161294162273407,3,2,0.1,0.5,5,5,6,5.5
8,train,157.92351,0.36234528,401.75,803.5,10,0.19862812757492065,0.3972562551498413,3,2,0.1,0.5,5,5,6,5.5
9,train,126.63195245916194,0.3320663012103329,365.59090909090907,731.1818181818181,11,0.17562948167324066,0.3512589633464813,3,2,0.1,0.5,5,5,6,5.5
10,train,98.02697404225667,0.3063926608474166,313.3333333333333,626.6666666666666,12,0.16213372349739075,0.3242674469947815,3,2,0.1,0.5,5,5,6,5.5
10,eval,1118.1920043945313,2.956784828834465,366.8,nan,1,nan,nan,3,2,0.1,0.5,5,5,6,5.5,eval
11,train,116.88047305020419,0.3251717372634314,354.0,708.0,11,0.16934172809123993,0.33868345618247986,3,2,0.1,0.5,5,5,6,5.5
12,train,121.85736846923828,0.34284376734053723,353.59090909090907,707.1818181818181,11,0.16863763332366943,0.33727526664733887,3,2,0.1,0.5,5,5,6,5.5
13,train,135.46850308504972,0.36040057027794403,363.04545454545456,726.0909090909091,11,0.1891697645187378,0.3783395290374756,3,2,0.1,0.5,5,5,6,5.5
14,train,137.6300478848544,0.3566113667099484,362.3181818181818,724.6363636363636,11,0.18846800923347473,0.37693601846694946,3,2,0.1,0.5,5,5,6,5.5
15,train,115.33847681681316,0.3449570125563703,330.4583333333333,660.9166666666666,12,0.17336928844451904,0.3467385768890381,3,2,0.1,0.5,5,5,6,5.5
15,eval,1118.1920043945313,2.956784828834465,366.8,nan,1,nan,nan,3,2,0.1,0.5,5,5,6,5.5,eval
16,train,161.3139518737793,0.3903823241884674,387.35,774.7,10,0.20438098907470703,0.40876197814941406,3,2,0.1,0.5,5,5,6,5.5
17,train,120.97174349698153,0.34553193336441407,343.72727272727275,687.4545454545455,11,0.1714896559715271,0.3429793119430542,3,2,0.1,0.5,5,5,6,5.5
18,train,156.61747665405272,0.3817362496737086,394.7,789.4,10,0.19569242000579834,0.3913848400115967,3,2,0.1,0.5,5,5,6,5.5
19,train,159.59676,0.3829785,404.35,808.7,10,0.1991560459136963,0.3983120918273926,3,2,0.1,0.5,5,5,6,5.5
20,train,144.22273393110797,0.37667044635975006,371.77272727272725,743.5454545454545,11,0.19396620988845825,0.3879324197769165,3,2,0.1,0.5,5,5,6,5.5
20,eval,1118.1920043945313,2.956784828834465,366.8,nan,1,nan,nan,3,2,0.1,0.5,5,5,6,5.5,eval
21,train,124.93025207519531,0.3328608524821583,356.22727272727275,712.4545454545455,11,0.1762276440858841,0.3524552881717682,3,2,0.1,0.5,5,5,6,5.5
22,train,134.08872604370117,0.3501405228282276,366.55,733.1,10,0.18472972512245178,0.36945945024490356,3,2,0.1,0.5,5,5,6,5.5
23,train,150.36699,0.38785034,378.0,756.0,10,0.19515079259872437,0.39030158519744873,3,2,0.1,0.5,5,5,6,5.5
24,train,131.42682723999025,0.32899281610773035,384.8,769.6,10,0.175266832113266,0.350533664226532,3,2,0.1,0.5,5,5,6,5.5
25,train,127.22210554643111,0.33755090964304935,361.54545454545456,723.0909090909091,11,0.17616789042949677,0.35233578085899353,3,2,0.1,0.5,5,5,6,5.5
25,eval,1118.1920043945313,2.956784828834465,366.8,nan,1,nan,nan,3,2,0.1,0.5,5,5,6,5.5,eval
26,train,160.09976,0.3952412,391.9,783.8,10,0.20511563122272491,0.41023126244544983,3,2,0.1,0.5,5,5,6,5.5
27,train,127.96167,0.35139275,354.27272727272725,708.5454545454545,11,0.180032879114151,0.360065758228302,3,2,0.1,0.5,5,5,6,5.5
28,train,109.48718961079915,0.3090906411913911,336.0833333333333,672.1666666666666,12,0.16209039092063904,0.3241807818412781,3,2,0.1,0.5,5,5,6,5.5
29,train,127.95065793124112,0.3303119187265788,367.6363636363636,735.2727272727273,11,0.17596684396266937,0.35193368792533875,3,2,0.1,0.5,5,5,6,5.5
30,train,134.22243,0.33446515,370.8636363636364,741.7272727272727,11,0.1809627115726471,0.3619254231452942,3,2,0.1,0.5,5,5,6,5.5
30,eval,1118.1920043945313,2.956784828834465,366.8,nan,1,nan,nan,3,2,0.1,0.5,5,5,6,5.5,eval
31,train,135.6881,0.35712662,370.5,741.0,11,0.183174729347229,0.366349458694458,3,2,0.1,0.5,5,5,6,5.5
32,train,140.58029,0.3686122,366.35,732.7,10,0.1970447599887848,0.3940895199775696,3,2,0.1,0.5,5,5,6,5.5
33,train,117.9600944519043,0.34179471079448254,341.3333333333333,682.6666666666666,12,0.17279306054115295,0.3455861210823059,3,2,0.1,0.5,5,5,6,5.5
34,train,127.116875,0.34598657,354.72727272727275,709.4545454545455,11,0.1838809847831726,0.3677619695663452,3,2,0.1,0.5,5,5,6,5.5
35,train,134.54358395663175,0.34238341985326826,365.45454545454544,730.9090909090909,11,0.18373939394950867,0.36747878789901733,3,2,0.1,0.5,5,5,6,5.5
35,eval,1118.1920043945313,2.956784828834465,366.8,nan,1,nan,nan,3,2,0.1,0.5,5,5,6,5.5,eval
36,train,200.6459,0.43675414,443.72222222222223,887.4444444444445,9,0.22597193717956543,0.45194387435913086,3,2,0.1,0.5,5,5,6,5.5
37,train,116.483086,0.33980593,337.0416666666667,674.0833333333334,12,0.1742720901966095,0.348544180393219,3,2,0.1,0.5,5,5,6,5.5
38,train,123.76951,0.32283342,367.22727272727275,734.4545454545455,11,0.16934826970100403,0.33869653940200806,3,2,0.1,0.5,5,5,6,5.5
39,train,166.69578018188477,0.3936877320959883,401.65,803.3,10,0.20850791037082672,0.41701582074165344,3,2,0.1,0.5,5,5,6,5.5
40,train,111.51263,0.31176427,351.27272727272725,702.5454545454545,11,0.1610056757926941,0.3220113515853882,3,2,0.1,0.5,5,5,6,5.5
40,eval,1118.1920043945313,2.956784828834465,366.8,nan,1,nan,nan,3,2,0.1,0.5,5,5,6,5.5,eval
41,train,120.54483448375355,0.32971783967116375,353.27272727272725,706.5454545454545,11,0.1700148582458496,0.3400297164916992,3,2,0.1,0.5,5,5,6,5.5
42,train,174.14589,0.41456488,409.3888888888889,818.7777777777778,9,0.21230070292949677,0.42460140585899353,3,2,0.1,0.5,5,5,6,5.5
43,train,136.29297,0.35831055,366.25,732.5,10,0.19597065448760986,0.3919413089752197,3,2,0.1,0.5,5,5,6,5.5
44,train,139.95833,0.34559116,378.15,756.3,10,0.1930941790342331,0.3861883580684662,3,2,0.1,0.5,5,5,6,5.5
45,train,116.15546278520064,0.3295217144039558,343.1363636363636,686.2727272727273,11,0.1772173047065735,0.354434609413147,3,2,0.1,0.5,5,5,6,5.5
45,eval,1118.1920043945313,2.956784828834465,366.8,nan,1,nan,nan,3,2,0.1,0.5,5,5,6,5.5,eval
46,train,137.3640462701971,0.369607614217398,353.04545454545456,706.0909090909091,11,0.19206565618515015,0.3841313123703003,3,2,0.1,0.5,5,5,6,5.5
47,train,135.88886607776988,0.3572082333082472,367.22727272727275,734.4545454545455,11,0.18677206337451935,0.3735441267490387,3,2,0.1,0.5,5,5,6,5.5
48,train,153.0242,0.36279684,401.05,802.1,10,0.19312146306037903,0.38624292612075806,3,2,0.1,0.5,5,5,6,5.5
49,train,162.99832,0.3749321,397.1,794.2,10,0.20511135458946228,0.41022270917892456,3,2,0.1,0.5,5,5,6,5.5
50,train,153.7453643798828,0.3747154615102632,389.35,778.7,10,0.20085865259170532,0.40171730518341064,3,2,0.1,0.5,5,5,6,5.5
50,eval,1118.1920043945313,2.956784828834465,366.8,nan,1,nan,nan,3,2,0.1,0.5,5,5,6,5.5,eval
1,train,147.20998,0.35748821,382.6,765.2,10,0.19293707609176636,0.3858741521835327,4,2,0.1,0.5,5,5,6,6.0
2,train,131.34044,0.35811508,357.72727272727275,715.4545454545455,11,0.18337701261043549,0.36675402522087097,4,2,0.1,0.5,5,5,6,6.0
3,train,156.5477,0.40550095,379.1,758.2,10,0.20559078454971313,0.41118156909942627,4,2,0.1,0.5,5,5,6,6.0
4,train,117.57728799184163,0.3394568699736928,339.3333333333333,678.6666666666666,12,0.1734529435634613,0.3469058871269226,4,2,0.1,0.5,5,5,6,6.0
5,train,160.8937,0.39688885,387.4,774.8,10,0.209333136677742,0.418666273355484,4,2,0.1,0.5,5,5,6,6.0
5,eval,1300.2803833007813,3.27364564769738,382.4,nan,1,nan,nan,4,2,0.1,0.5,5,5,6,6.0,eval
6,train,119.57260756059127,0.33834154938150307,341.1818181818182,682.3636363636364,11,0.17677971720695496,0.3535594344139099,4,2,0.1,0.5,5,5,6,6.0
7,train,122.56723658243816,0.3660266974092649,325.8333333333333,651.6666666666666,12,0.19341468811035156,0.3868293762207031,4,2,0.1,0.5,5,5,6,6.0
8,train,146.31468,0.36753225,386.35,772.7,10,0.18544232845306396,0.37088465690612793,4,2,0.1,0.5,5,5,6,6.0
9,train,174.33969,0.4311096,396.75,793.5,10,0.21700024604797363,0.43400049209594727,4,2,0.1,0.5,5,5,6,6.0
10,train,122.26251,0.37400982,318.4166666666667,636.8333333333334,12,0.1895771026611328,0.3791542053222656,4,2,0.1,0.5,5,5,6,6.0
10,eval,1173.0099731445312,3.0939795576857834,366.8,nan,1,nan,nan,4,2,0.1,0.5,5,5,6,6.0,eval
11,train,115.66393,0.33881184,335.4166666666667,670.8333333333334,12,0.1757974922657013,0.3515949845314026,4,2,0.1,0.5,5,5,6,6.0
12,train,140.6121597290039,0.3725141425694545,371.5,743.0,11,0.1892983466386795,0.378596693277359,4,2,0.1,0.5,5,5,6,6.0
13,train,114.77444966634114,0.32777419475119884,336.7916666666667,673.5833333333334,12,0.1698354184627533,0.3396708369255066,4,2,0.1,0.5,5,5,6,6.0
14,train,137.00044,0.37199068,367.77272727272725,735.5454545454545,11,0.18591347336769104,0.3718269467353821,4,2,0.1,0.5,5,5,6,6.0
15,train,181.13663,0.38131613,460.9375,921.875,8,0.1969848871231079,0.3939697742462158,4,2,0.1,0.5,5,5,6,6.0
15,eval,1173.0099731445312,3.0939795576857834,366.8,nan,1,nan,nan,4,2,0.1,0.5,5,5,6,6.0,eval
16,train,143.6680595397949,0.3657802673694971,379.15,758.3,10,0.18738768994808197,0.37477537989616394,4,2,0.1,0.5,5,5,6,6.0
17,train,126.23193706165661,0.3447983803083575,351.0,702.0,11,0.1817227452993393,0.3634454905986786,4,2,0.1,0.5,5,5,6,6.0
18,train,162.09042,0.4101951,383.8,767.6,10,0.21592240035533905,0.4318448007106781,4,2,0.1,0.5,5,5,6,6.0
19,train,138.06168,0.37553132,359.72727272727275,719.4545454545455,11,0.19227182865142822,0.38454365730285645,4,2,0.1,0.5,5,5,6,6.0
20,train,127.947784,0.36539897,344.45454545454544,688.9090909090909,11,0.1872689574956894,0.3745379149913788,4,2,0.1,0.5,5,5,6,6.0
20,eval,1173.0099731445312,3.0939795576857834,366.8,nan,1,nan,nan,4,2,0.1,0.5,5,5,6,6.0,eval
21,train,116.49118296305339,0.34394939643863576,334.1666666666667,668.3333333333334,12,0.17381517589092255,0.3476303517818451,4,2,0.1,0.5,5,5,6,6.0
22,train,143.93239,0.3862812,367.1818181818182,734.3636363636364,11,0.19570967555046082,0.39141935110092163,4,2,0.1,0.5,5,5,6,6.0
23,train,140.3127476085316,0.35520872126926073,360.72727272727275,721.4545454545455,11,0.19638586044311523,0.39277172088623047,4,2,0.1,0.5,5,5,6,6.0
24,train,155.10996107621625,0.4075966142349362,354.77272727272725,709.5454545454545,11,0.22116783261299133,0.44233566522598267,4,2,0.1,0.5,5,5,6,6.0
25,train,117.93203,0.37416264,310.7916666666667,621.5833333333334,12,0.18907281756401062,0.37814563512802124,4,2,0.1,0.5,5,5,6,6.0
25,eval,1173.0099731445312,3.0939795576857834,366.8,nan,1,nan,nan,4,2,0.1,0.5,5,5,6,6.0,eval
26,train,132.670766657049,0.36567350547515737,345.3181818181818,690.6363636363636,11,0.18784889578819275,0.3756977915763855,4,2,0.1,0.5,5,5,6,6.0
27,train,142.74528427124022,0.3909886224821862,364.9,729.8,10,0.19826838374137878,0.39653676748275757,4,2,0.1,0.5,5,5,6,6.0
28,train,122.31297440962358,0.3423447659483111,343.22727272727275,686.4545454545455,11,0.1859590709209442,0.3719181418418884,4,2,0.1,0.5,5,5,6,6.0
29,train,149.5284,0.38658768,383.9,767.8,10,0.1973935216665268,0.3947870433330536,4,2,0.1,0.5,5,5,6,6.0
30,train,158.56027,0.3860566,395.6,791.2,10,0.20078404247760773,0.40156808495521545,4,2,0.1,0.5,5,5,6,6.0
30,eval,1173.0099731445312,3.0939795576857834,366.8,nan,1,nan,nan,4,2,0.1,0.5,5,5,6,6.0,eval
31,train,129.03712,0.38573635,332.5,665.0,11,0.20040471851825714,0.4008094370365143,4,2,0.1,0.5,5,5,6,6.0
32,train,150.3102815801447,0.36653091138269506,367.6363636363636,735.2727272727273,11,0.20378512144088745,0.4075702428817749,4,2,0.1,0.5,5,5,6,6.0
33,train,166.9086,0.4337577,369.04545454545456,738.0909090909091,11,0.22582893073558807,0.45165786147117615,4,2,0.1,0.5,5,5,6,6.0
34,train,133.84962740811434,0.3611322179416465,360.0,720.0,11,0.18734793365001678,0.37469586730003357,4,2,0.1,0.5,5,5,6,6.0
35,train,147.87724,0.40120688,363.77272727272725,727.5454545454545,11,0.20239831507205963,0.40479663014411926,4,2,0.1,0.5,5,5,6,6.0
35,eval,1173.0099731445312,3.0939795576857834,366.8,nan,1,nan,nan,4,2,0.1,0.5,5,5,6,6.0,eval
36,train,151.92778,0.38060796,396.0,792.0,10,0.19827088713645935,0.3965417742729187,4,2,0.1,0.5,5,5,6,6.0
37,train,142.07843364368784,0.37585794610439405,358.8181818181818,717.6363636363636,11,0.20375651121139526,0.4075130224227905,4,2,0.1,0.5,5,5,6,6.0
38,train,123.08732604980469,0.3344338515654523,360.5,721.0,10,0.19095398485660553,0.38190796971321106,4,2,0.1,0.5,5,5,6,6.0
39,train,148.5593063354492,0.3626766922935142,382.55,765.1,10,0.19536897540092468,0.39073795080184937,4,2,0.1,0.5,5,5,6,6.0
40,train,137.3861611106179,0.38707222945813463,346.95454545454544,693.9090909090909,11,0.2035510092973709,0.4071020185947418,4,2,0.1,0.5,5,5,6,6.0
40,eval,1173.0099731445312,3.0939795576857834,366.8,nan,1,nan,nan,4,2,0.1,0.5,5,5,6,6.0,eval
41,train,138.45937,0.3632599,369.1363636363636,738.2727272727273,11,0.18960821628570557,0.37921643257141113,4,2,0.1,0.5,5,5,6,6.0
42,train,162.04276,0.3886733,390.7,781.4,10,0.20753225684165955,0.4150645136833191,4,2,0.1,0.5,5,5,6,6.0
43,train,130.87921,0.3679025,350.54545454545456,701.0909090909091,11,0.1901330053806305,0.380266010761261,4,2,0.1,0.5,5,5,6,6.0
44,train,142.2295,0.39559266,351.54545454545456,703.0909090909091,11,0.20572513341903687,0.41145026683807373,4,2,0.1,0.5,5,5,6,6.0
45,train,105.61877764188327,0.3359816009181523,308.88461538461536,617.7692307692307,13,0.1707817018032074,0.3415634036064148,4,2,0.1,0.5,5,5,6,6.0
45,eval,1173.0099731445312,3.0939795576857834,366.8,nan,1,nan,nan,4,2,0.1,0.5,5,5,6,6.0,eval
46,train,148.6801424893466,0.3847823542310914,366.22727272727275,732.4545454545455,11,0.20262598991394043,0.40525197982788086,4,2,0.1,0.5,5,5,6,6.0
47,train,190.16838,0.4316655,412.6666666666667,825.3333333333334,9,0.2362411618232727,0.4724823236465454,4,2,0.1,0.5,5,5,6,6.0
48,train,199.21101,0.4330769,448.94444444444446,897.8888888888889,9,0.2208121120929718,0.4416242241859436,4,2,0.1,0.5,5,5,6,6.0
49,train,134.0996,0.36586067,352.8636363636364,705.7272727272727,11,0.18950948119163513,0.37901896238327026,4,2,0.1,0.5,5,5,6,6.0
50,train,128.4260009765625,0.3557641778494182,354.4,708.8,10,0.19461849331855774,0.3892369866371155,4,2,0.1,0.5,5,5,6,6.0
50,eval,1173.0099731445312,3.0939795576857834,366.8,nan,1,nan,nan,4,2,0.1,0.5,5,5,6,6.0,eval
1,train,135.57794883034447,0.3639945594720024,365.3181818181818,730.6363636363636,11,0.18595653772354126,0.3719130754470825,5,2,0.1,0.67,5,5,6,5.5
2,train,134.7049043443468,0.3189855595758221,419.0,838.0,9,0.16263428330421448,0.32526856660842896,5,2,0.1,0.67,5,5,6,5.5
3,train,155.36597061157227,0.3760812146626242,404.2,808.4,10,0.1939336657524109,0.3878673315048218,5,2,0.1,0.67,5,5,6,5.5
4,train,151.47977,0.37531358,405.05,810.1,10,0.18710894882678986,0.3742178976535797,5,2,0.1,0.67,5,5,6,5.5
5,train,150.53645,0.3825159,388.5,777.0,10,0.19630295038223267,0.39260590076446533,5,2,0.1,0.67,5,5,6,5.5
5,eval,1874.775048828125,3.4165634632110597,547.5,nan,1,nan,nan,5,2,0.1,0.67,5,5,6,5.5,eval
6,train,152.81796,0.36075395,415.22222222222223,830.4444444444445,9,0.1919475495815277,0.3838950991630554,5,2,0.1,0.67,5,5,6,5.5
7,train,185.098516676161,0.3975374588241879,452.3888888888889,904.7777777777778,9,0.2045154869556427,0.4090309739112854,5,2,0.1,0.67,5,5,6,5.5
8,train,175.37872738308377,0.38575240262384375,431.8888888888889,863.7777777777778,9,0.1992683708667755,0.398536741733551,5,2,0.1,0.67,5,5,6,5.5
9,train,149.2643051147461,0.35876048694109175,399.75,799.5,10,0.18971975147724152,0.37943950295448303,5,2,0.1,0.67,5,5,6,5.5
10,train,153.67737274169923,0.3664896483150467,407.45,814.9,10,0.18832659721374512,0.37665319442749023,5,2,0.1,0.67,5,5,6,5.5
10,eval,2025.304638671875,3.4600818157196045,579.5,nan,1,nan,nan,5,2,0.1,0.67,5,5,6,5.5,eval
11,train,120.113815,0.3284751,364.3636363636364,728.7272727272727,11,0.1654360145330429,0.3308720290660858,5,2,0.1,0.67,5,5,6,5.5
12,train,218.32361,0.42069244,506.125,1012.25,8,0.2158939093351364,0.4317878186702728,5,2,0.1,0.67,5,5,6,5.5
13,train,163.31522,0.36876076,436.1111111111111,872.2222222222222,9,0.19023503363132477,0.38047006726264954,5,2,0.1,0.67,5,5,6,5.5
14,train,152.78407592773436,0.39018349550979237,382.65,765.3,10,0.1967926323413849,0.3935852646827698,5,2,0.1,0.67,5,5,6,5.5
15,train,142.78424,0.3588467,384.1,768.2,10,0.19430869817733765,0.3886173963546753,5,2,0.1,0.67,5,5,6,5.5
15,eval,2025.304638671875,3.4600818157196045,579.5,nan,1,nan,nan,5,2,0.1,0.67,5,5,6,5.5,eval
16,train,160.2904,0.36725017,426.1666666666667,852.3333333333334,9,0.19469965994358063,0.38939931988716125,5,2,0.1,0.67,5,5,6,5.5
17,train,207.10284042358398,0.4347615500108504,457.0625,914.125,8,0.22709371149539948,0.45418742299079895,5,2,0.1,0.67,5,5,6,5.5
18,train,137.83984,0.36175573,383.5,767.0,9,0.19910451769828796,0.3982090353965759,5,2,0.1,0.67,5,5,6,5.5
19,train,171.138308207194,0.3886303305049022,424.5,849.0,9,0.1987718790769577,0.3975437581539154,5,2,0.1,0.67,5,5,6,5.5
20,train,170.81283823649088,0.37621971229873696,434.3333333333333,868.6666666666666,9,0.19734904170036316,0.3946980834007263,5,2,0.1,0.67,5,5,6,5.5
20,eval,2025.304638671875,3.4600818157196045,579.5,nan,1,nan,nan,5,2,0.1,0.67,5,5,6,5.5,eval
21,train,149.2403533935547,0.36243282005910016,393.2,786.4,10,0.1955200731754303,0.3910401463508606,5,2,0.1,0.67,5,5,6,5.5
22,train,173.068,0.387364,431.22222222222223,862.4444444444445,9,0.2001807987689972,0.4003615975379944,5,2,0.1,0.67,5,5,6,5.5
23,train,217.71179,0.42430624,497.0,994.0,8,0.22125467658042908,0.44250935316085815,5,2,0.1,0.67,5,5,6,5.5
24,train,189.48531087239584,0.3918457826918478,446.8333333333333,893.6666666666666,9,0.21328243613243103,0.42656487226486206,5,2,0.1,0.67,5,5,6,5.5
25,train,199.60552597045898,0.40368603927942326,489.625,979.25,8,0.20398646593093872,0.40797293186187744,5,2,0.1,0.67,5,5,6,5.5
25,eval,1866.444287109375,3.370538568496704,556.4,nan,1,nan,nan,5,2,0.1,0.67,5,5,6,5.5,eval
26,train,177.909,0.38901746,450.22222222222223,900.4444444444445,9,0.199089914560318,0.398179829120636,5,2,0.1,0.67,5,5,6,5.5
27,train,161.81945376925998,0.36320725355463646,431.22222222222223,862.4444444444445,9,0.19366154074668884,0.3873230814933777,5,2,0.1,0.67,5,5,6,5.5
28,train,178.21979437934027,0.39196427174036974,434.22222222222223,868.4444444444445,9,0.2049536108970642,0.4099072217941284,5,2,0.1,0.67,5,5,6,5.5
29,train,171.06023406982422,0.3908201124151764,409.3333333333333,818.6666666666666,9,0.2157309353351593,0.4314618706703186,5,2,0.1,0.67,5,5,6,5.5
30,train,135.8767547607422,0.36059708764290554,372.95,745.9,10,0.18258525431156158,0.36517050862312317,5,2,0.1,0.67,5,5,6,5.5
30,eval,1951.109912109375,3.479813814163208,554.5,nan,1,nan,nan,5,2,0.1,0.67,5,5,6,5.5,eval
31,train,169.49802,0.39265895,405.3,810.6,10,0.20861586928367615,0.4172317385673523,5,2,0.1,0.67,5,5,6,5.5
32,train,179.78483412000867,0.386953347986809,441.55555555555554,883.1111111111111,9,0.20365922152996063,0.40731844305992126,5,2,0.1,0.67,5,5,6,5.5
33,train,198.02055,0.44286373,435.22222222222223,870.4444444444445,9,0.2286907285451889,0.4573814570903778,5,2,0.1,0.67,5,5,6,5.5
34,train,203.55751514434814,0.41344256146814573,467.625,935.25,8,0.20900586247444153,0.41801172494888306,5,2,0.1,0.67,5,5,6,5.5
35,train,170.64981587727866,0.3764399768357125,418.0,836.0,9,0.2038109302520752,0.4076218605041504,5,2,0.1,0.67,5,5,6,5.5
35,eval,1866.444287109375,3.370538568496704,556.4,nan,1,nan,nan,5,2,0.1,0.67,5,5,6,5.5,eval
36,train,159.7505,0.39533153,400.85,801.7,10,0.1994962841272354,0.3989925682544708,5,2,0.1,0.67,5,5,6,5.5
